time,odrive0.axis0.motor.current_meas_phB,odrive0.axis0.motor.current_meas_phC
1362.267,-0.7653807401657104,0.8862303495407104
1362.294,-0.8056641817092896,0.8056639432907104
1362.321,-0.8459473848342896,0.8459471464157104
1362.349,-0.7653807401657104,0.8862303495407104
1362.375,-1.0070801973342896,0.7653807401657104
1362.407,-0.8862305879592896,0.8862303495407104
1362.429,-0.8459473848342896,0.8862303495407104
1362.456,-0.8862305879592896,0.8862303495407104
1362.482,-0.8459473848342896,0.7653807401657104
1362.509,-0.8056641817092896,0.8862303495407104
1362.541,-0.8459473848342896,1.0070799589157104
1362.564,-0.8056641817092896,0.8862303495407104
1362.591,-0.9667969942092896,0.8056639432907104
1362.617,-0.8459473848342896,0.8056639432907104
1362.648,-0.8862305879592896,0.8056639432907104
1362.67,-0.8459473848342896,0.8459471464157104
1362.698,-0.9667969942092896,0.9667967557907104
1362.725,-0.8056641817092896,0.8459471464157104
1362.757,-0.8862305879592896,0.8459471464157104
1362.778,-0.7653807401657104,0.7250975370407104
1362.806,-0.8862305879592896,0.8862303495407104
1362.832,-0.8459473848342896,0.8459471464157104
1362.859,-0.7653809785842896,0.8056639432907104
1362.885,-0.8862305879592896,0.8862303495407104
1362.912,-0.8862305879592896,0.8862303495407104
1362.941,-0.9667969942092896,0.9265135526657104
1362.967,-0.9265135526657104,0.8459471464157104
1362.994,-0.7653809785842896,0.8862303495407104
1363.021,-0.8056641817092896,0.8459471464157104
1363.048,-0.7653809785842896,0.8056639432907104
1363.075,-0.9265135526657104,0.8862303495407104
1363.106,-0.8862305879592896,0.7250975370407104
1363.129,-0.7250975370407104,0.7653807401657104
1363.157,-0.8862305879592896,0.8459471464157104
1363.183,-0.8459473848342896,0.8056639432907104
1363.209,0.8056640625,-0.04028332233428955
1363.24,0.8459472060203552,-0.08056640625
1363.263,0.8056640625,-0.08056652545928955
1363.29,0.8862304091453552,-0.12084972858428955
1363.316,0.8056640625,-0.08056640625
1363.346,0.9667968153953552,0.040283203125
1363.369,0.8862304091453552,-0.08056640625
1363.396,0.9265136122703552,-0.08056640625
1363.424,0.9265136122703552,0
1363.457,0.9265136122703552,-0.08056640625
1363.478,0.8459472060203552,0.08056640625
1363.506,0.9265136122703552,-0.08056640625
1363.532,0.9265136122703552,-0.04028332233428955
1363.559,0.9265136122703552,-0.08056640625
1363.591,0.8056640625,-0.08056640625
1363.613,0.9667968153953552,-0.04028332233428955
1363.643,0.8862304091453552,-0.1611328125
1363.667,0.9265136122703552,0
1363.694,0.8459472060203552,-0.08056640625
1363.721,0.9265136122703552,-0.08056640625
1363.747,0.8459472060203552,-0.04028332233428955
1363.774,1.007080078125,-0.12084972858428955
1363.806,0.8056640625,-0.08056640625
1363.826,0.8862304091453552,-0.12084972858428955
1363.857,0.8862304091453552,-0.04028332233428955
1363.881,0.8056640625,0
1363.909,0.8459472060203552,-0.04028332233428955
1363.933,0.9265136122703552,-0.08056640625
1363.96,0.8056640625,-0.04028332233428955
1363.99,0.8056640625,-0.120849609375
1364.012,0.9265136122703552,-0.04028332233428955
1364.041,0.8459472060203552,-0.08056640625
1364.065,0.8862304091453552,-0.08056640625
1364.091,0.8459472060203552,-0.04028332233428955
1364.118,0.8056640625,-0.08056640625
1364.145,0.8056640625,-0.120849609375
1364.171,0.9667968153953552,0
1364.198,0.8459472060203552,-0.08056640625
1364.224,0.9265136122703552,-0.20141613483428955
1364.257,0.8459472060203552,-0.08056640625
1364.278,0.8862304091453552,-0.12084972858428955
1364.306,0.8459472060203552,-0.04028332233428955
1364.331,0.9265136122703552,-0.08056640625
1364.363,0.9265136122703552,-0.08056640625
1364.387,0.9667968153953552,-0.04028332233428955
1364.414,0.9265136122703552,-0.04028332233428955
1364.44,0.9265136122703552,-0.120849609375
1364.468,0.8862304091453552,-0.08056640625
1364.495,0.8056640625,-0.08056640625
1364.521,0.8056640625,-0.12084972858428955
1364.547,1.04736328125,-0.08056640625
1364.574,0.8056640625,-0.08056640625
1364.607,0.9667968153953552,-0.04028332233428955
1364.626,0.8459472060203552,-0.04028332233428955
1364.657,0.9265136122703552,-0.04028332233428955
1364.681,0.8862304091453552,-0.08056640625
1364.707,0.9667968153953552,-0.04028332233428955
1364.734,0.9667968153953552,-0.08056640625
1364.761,0.8459472060203552,0.040283203125
1364.791,0.8459472060203552,-0.08056640625
1364.813,1.007080078125,-0.04028332233428955
1364.842,0.8862304091453552,0.040283203125
1364.866,0.9265136122703552,0.040283203125
1364.893,0.8056640625,0
1364.92,0.765380859375,-0.040283203125
1364.947,0.8459472060203552,-0.04028332233428955
1364.973,1.007080078125,0
1365,0.8862304091453552,-0.08056640625
1365.027,0.765380859375,-0.08056640625
1365.058,0.9667968153953552,-0.1611328125
1365.08,0.8459472060203552,-0.1611328125
1365.107,0.9265136122703552,0.08056640625
1365.132,0.8862304091453552,0
1365.162,0.8459472060203552,0.120849609375
1365.191,0.845947265625,0.08056640625
1365.213,0.8862304091453552,0
1365.241,0.8459472060203552,-0.08056640625
1365.266,0.9265136122703552,-0.08056640625
1365.292,0.9667968153953552,0
1365.318,0.8862304091453552,-0.08056652545928955
1365.346,0.9265136122703552,-0.08056640625
1365.373,1.007080078125,-0.04028332233428955
1365.405,0.8459472060203552,-0.08056640625
1365.425,0.9265136122703552,-0.322265625
1365.457,1.007080078125,-0.04028332233428955
1365.478,0.8862304091453552,-0.1611328125
1365.507,0.9265136122703552,-0.04028332233428955
1365.533,0.9265136122703552,0.040283203125
1365.56,0.9265136122703552,-0.08056640625
1365.591,0.765380859375,0
1365.613,0.8862304091453552,-0.08056640625
1365.642,0.8056640625,-0.08056640625
1365.666,0.8459472060203552,0
1365.693,0.8056640625,-0.12084972858428955
1365.72,0.8862304091453552,-0.1611328125
1365.747,0.8862304091453552,-0.08056640625
1365.774,0.765380859375,-0.04028332233428955
1365.806,0.8862304091453552,0.120849609375
1365.826,0.8056640625,-0.040283203125
1365.858,1.007080078125,-0.04028332233428955
1365.88,0.765380859375,-0.08056640625
1365.906,0.765380859375,0
1365.933,0.8862304091453552,-0.20141613483428955
1365.959,0.8056640625,-0.04028332233428955
1365.985,1.007080078125,-0.08056652545928955
1366.011,0.8862304091453552,-0.04028332233428955
1366.043,1.007080078125,-0.04028332233428955
1366.065,0.8459472060203552,0.040283203125
1366.092,0.8459472060203552,-0.12084972858428955
1366.118,0.9265136122703552,-0.12084972858428955
1366.145,0.8862304091453552,-0.040283203125
1366.171,0.8862304091453552,0.08056640625
1366.198,0.8056640625,-0.04028332233428955
1366.226,0.9265136122703552,-0.08056640625
1366.256,0.8459472060203552,-0.04028332233428955
1366.28,0.8862304091453552,-0.04028332233428955
1366.309,0.9265136122703552,-0.08056640625
1366.334,0.9265136122703552,-0.28198254108428955
1366.361,0.8056640625,-0.04028332233428955
1366.391,0.8056640625,0
1366.414,0.8862304091453552,-0.08056640625
1366.441,0.684814453125,-0.04028332233428955
1366.469,0.8862304091453552,-0.04028332233428955
1366.495,0.9667968153953552,-0.04028332233428955
1366.522,0.9265136122703552,-0.08056640625
1366.548,0.8459472060203552,0
1366.574,0.9265136122703552,0
1366.605,0.8459472060203552,0.040283203125
1366.627,0.8056640625,-0.04028332233428955
1366.656,0.8459472060203552,-0.08056640625
1366.682,0.8862304091453552,-0.12084972858428955
1366.708,0.8862304091453552,0
