time,odrive0.axis0.motor.current_meas_phB,odrive0.axis0.motor.current_meas_phC
16.326,0.9265136122703552,-0.765380859375
16.353,0.8459472060203552,-0.72509765625
16.379,0.765380859375,-0.7250975370407104
16.411,0.765380859375,-0.8056639432907104
16.433,0.9667968153953552,-0.9265135526657104
16.461,1.007080078125,-0.88623046875
16.486,0.765380859375,-0.88623046875
16.52,0.9265136122703552,-0.8459471464157104
16.547,0.8862304091453552,-0.88623046875
16.57,0.9265136122703552,-0.9265135526657104
16.599,0.9265136122703552,-0.9265135526657104
16.623,0.765380859375,-0.8459471464157104
16.649,0.9265136122703552,-0.88623046875
16.676,0.8459472060203552,-0.8459471464157104
16.703,0.8862304091453552,-0.88623046875
16.729,0.8862304091453552,-0.8459471464157104
16.76,0.8862304091453552,-0.8459471464157104
16.784,0.8459472060203552,-0.8459471464157104
16.811,0.8862304091453552,-0.9265135526657104
16.837,0.845947265625,-0.8459471464157104
16.864,0.9265136122703552,-0.88623046875
16.896,0.765380859375,-0.9265134334564209
16.917,0.765380859375,-0.88623046875
16.948,0.8862304091453552,-0.8056638240814209
16.971,0.8056640625,-0.8459471464157104
16.998,0.8459472060203552,-0.8056639432907104
17.024,0.9265136122703552,-0.8862302303314209
17.051,0.8862304091453552,-0.88623046875
17.078,0.8862304091453552,-0.88623046875
17.111,0.9667968153953552,-0.9265135526657104
17.134,0.845947265625,-0.9667967557907104
17.161,0.8056640625,-0.88623046875
17.187,0.8056640625,-0.8459471464157104
17.214,0.8862304091453552,-0.9265135526657104
17.24,0.8862304091453552,-0.9265135526657104
17.268,0.8056640625,-0.9265135526657104
17.297,0.8056640625,-0.9265135526657104
17.32,1.007080078125,-0.8459471464157104
17.349,0.8459472060203552,-0.8459471464157104
17.374,1.007080078125,-0.72509765625
17.401,0.8459472060203552,-0.88623046875
17.427,0.9667968153953552,-0.7653806209564209
17.454,1.007080078125,-0.9265135526657104
17.481,0.9265136122703552,-0.72509765625
17.511,1.007080078125,-0.8862302303314209
17.534,0.8459472060203552,-1.0070799589157104
17.563,0.8459472060203552,-0.8862302303314209
17.587,0.9265136122703552,-0.9265134334564209
17.615,0.8459472060203552,-0.8056639432907104
17.641,0.8459472060203552,-0.8459471464157104
17.667,0.9265136122703552,-0.88623046875
17.697,0.8862304091453552,-0.8459471464157104
17.72,0.9265136122703552,-0.8459471464157104
17.748,0.845947265625,-0.8056638240814209
17.774,0.9265136122703552,-0.8056639432907104
17.801,0.8056640625,-0.88623046875
17.828,1.04736328125,-0.8459471464157104
17.861,0.8862304091453552,-0.88623046875
17.881,0.8862304091453552,-0.8459471464157104
17.907,0.72509765625,-0.8056639432907104
17.936,0.8862304091453552,-0.9265135526657104
17.962,0.8056640625,-1.0876463651657104
17.988,0.765380859375,-0.88623046875
18.015,0.9265136122703552,-0.72509765625
18.05,0.8056640625,-0.7653806209564209
18.072,0.8459472060203552,-0.72509765625
18.098,0.8459472060203552,-0.8056639432907104
18.125,0.8056640625,-0.9265135526657104
18.152,0.8862304091453552,-0.9667966365814209
18.178,0.8862304091453552,-0.8056639432907104
18.204,0.8862304091453552,-0.8459471464157104
18.231,0.72509765625,-0.9265135526657104
18.261,0.8862304091453552,-0.8459471464157104
18.283,0.9265136122703552,-0.9265135526657104
18.312,0.8056640625,-0.8459471464157104
18.337,0.8459472060203552,-0.765380859375
18.364,0.8459472060203552,-0.88623046875
18.397,0.8459472060203552,-0.9265134334564209
18.417,0.8459472060203552,-0.88623046875
18.448,0.9667968153953552,-0.8459471464157104
18.47,0.9265136122703552,-0.9265135526657104
18.497,0.8056640625,-0.9265135526657104
18.524,0.8056640625,-0.9265135526657104
18.551,0.9265136122703552,-0.765380859375
18.578,0.8056640625,-0.9265135526657104
18.61,0.9265136122703552,-0.8459471464157104
18.631,0.765380859375,-0.8056639432907104
18.662,0.8862304091453552,-0.9265135526657104
18.684,0.8862304091453552,-0.88623046875
18.713,0.8862304091453552,-1.0070799589157104
18.737,0.9667968153953552,-0.8056639432907104
18.764,0.8459472060203552,-0.88623046875
18.79,0.8862304091453552,-0.88623046875
18.818,0.8056640625,-0.8459471464157104
18.849,0.8056640625,-0.8459471464157104
18.872,0.9265136122703552,-0.9667967557907104
18.899,0.9667968153953552,-0.7653806209564209
18.926,0.8459472060203552,-0.8056639432907104
18.952,1.1279295682907104,-0.88623046875
18.979,1.007080078125,-0.8459471464157104
19.012,0.8056640625,-0.8862302303314209
19.034,0.8862304091453552,-0.9265134334564209
19.062,0.8862304091453552,-0.8862302303314209
19.088,0.765380859375,-0.9667967557907104
19.114,0.765380859375,-0.765380859375
19.14,0.8459472060203552,-0.88623046875
19.166,0.9265136122703552,-0.9265135526657104
19.196,0.845947265625,-0.8459471464157104
19.22,0.8056640625,-0.9667967557907104
19.248,0.8862304091453552,-0.88623046875
19.274,0.8862304091453552,-0.88623046875
19.301,0.8862304091453552,-0.72509765625
19.327,0.8056640625,-1.0070799589157104
19.353,0.8459472060203552,-0.88623046875
