time,odrive0.axis0.motor.current_meas_phB,odrive0.axis0.motor.current_meas_phC
6.92,0.9265136122703552,-0.04028332233428955
6.943,0.9265136122703552,-0.08056640625
6.972,0.9265136122703552,-0.04028332233428955
6.997,0.9667968153953552,-0.08056640625
7.023,1.007080078125,0.040283203125
7.049,0.8459472060203552,-0.04028332233428955
7.076,0.8459472060203552,0.08056640625
7.103,0.9265136122703552,-0.04028332233428955
7.129,0.8862304091453552,0.04028332233428955
7.156,0.8862304091453552,-0.04028332233428955
7.182,0.9667968153953552,-0.04028332233428955
7.209,0.765380859375,0
7.239,0.8862304091453552,0
7.262,0.8459472060203552,0.040283203125
7.29,0.9265136122703552,-0.08056640625
7.318,0.8459472060203552,-0.08056640625
7.341,0.8459472060203552,-0.04028332233428955
7.37,0.8056640625,-0.08056640625
7.394,0.765380859375,0
7.422,0.765380859375,0.040283203125
7.448,0.8056640625,-0.08056640625
7.475,0.765380859375,0.08056640625
7.502,1.04736328125,0.120849609375
7.533,0.8459472060203552,-0.04028332233428955
7.555,0.8056640625,-0.04028332233428955
7.585,0.8459472060203552,-0.04028332233428955
7.61,0.765380859375,-0.12084972858428955
7.636,0.9667968153953552,0
7.662,1.007080078125,-0.1611328125
7.691,0.8862304091453552,0
7.72,0.845947265625,-0.04028332233428955
7.744,0.8862304091453552,-0.04028332233428955
7.771,0.765380859375,-0.08056640625
7.797,0.8862304091453552,-0.08056652545928955
7.827,0.8056640625,0
7.849,0.9265136122703552,-0.12084972858428955
7.875,0.8862304091453552,0.08056640625
7.902,0.8862304091453552,-0.08056640625
7.933,1.007080078125,-0.04028332233428955
7.957,0.9265136122703552,0
7.984,0.8862304091453552,0.08056640625
8.01,0.8862304091453552,0.040283203125
8.038,0.6445311307907104,-0.040283203125
8.063,0.9265136122703552,-0.04028332233428955
8.09,0.8459472060203552,-0.12084972858428955
8.12,0.8056640625,-0.04028332233428955
8.145,0.8459472060203552,0.040283203125
8.171,0.8862304091453552,0.040283203125
8.197,0.8862304091453552,-0.08056640625
8.224,0.9265136122703552,-0.04028332233428955
8.251,0.8862304091453552,0.040283203125
8.278,0.9667968153953552,-0.08056640625
8.304,0.9667968153953552,-0.04028332233428955
8.334,0.9667968153953552,-0.08056640625
8.359,0.8056640625,-0.04028332233428955
8.386,0.8862304091453552,0.040283203125
8.412,0.9265136122703552,-0.20141613483428955
8.441,1.007080078125,-0.08056640625
8.468,0.8862304091453552,-0.04028332233428955
8.491,0.8459472060203552,0.040283203125
8.519,0.8862304091453552,-0.04028332233428955
8.545,0.8862304091453552,-0.08056640625
8.571,0.9667968153953552,0.040283203125
8.598,0.8056640625,-0.24169933795928955
8.625,0.8056640625,0.040283203125
8.652,0.9265136122703552,-0.04028332233428955
8.683,0.9667968153953552,0.04028332233428955
8.704,0.765380859375,0
8.737,0.8862304091453552,-0.08056640625
8.758,1.04736328125,-0.08056640625
8.785,0.8056640625,0
8.811,0.8056640625,-0.08056640625
8.838,0.8459472060203552,-0.04028332233428955
8.868,0.8459472060203552,-0.08056640625
8.892,1.0876463651657104,-0.120849609375
8.92,0.9265136122703552,-0.12084972858428955
8.945,0.8056640625,0
8.972,0.9667968153953552,-0.12084949016571045
8.999,0.9265136122703552,-0.040283203125
9.025,0.8056640625,-0.08056640625
9.052,0.72509765625,-0.08056640625
9.078,0.8056640625,-0.08056640625
9.104,0.765380859375,0
9.133,1.007080078125,-0.08056640625
9.16,0.8459472060203552,-0.04028332233428955
9.188,0.8459472060203552,0.08056640625
9.215,0.9265136122703552,0.120849609375
9.241,0.8056640625,0
9.269,0.9667968153953552,-0.08056640625
9.295,0.8862304091453552,-0.04028332233428955
9.323,0.765380859375,0.040283203125
9.35,0.8459472060203552,0
9.377,0.8862304091453552,-0.120849609375
9.403,0.8459472060203552,-0.04028332233428955
9.434,1.04736328125,-0.04028332233428955
9.458,0.8459472060203552,-0.24169933795928955
9.484,0.8862304091453552,-0.12084972858428955
9.511,0.8862304091453552,0
9.538,0.8862304091453552,0.040283203125
9.569,0.8459472060203552,-0.12084972858428955
9.591,1.007080078125,-0.120849609375
9.619,0.9265136122703552,-0.12084972858428955
9.645,0.9667968153953552,-0.04028332233428955
9.673,0.845947265625,-0.04028332233428955
9.698,0.8459472060203552,0.040283203125
9.728,0.8056640625,-0.1611328125
9.751,0.8862304091453552,-0.04028332233428955
9.777,0.8459472060203552,-0.04028332233428955
9.803,0.9265136122703552,-0.04028332233428955
9.833,0.8459472060203552,-0.08056640625
9.857,0.9265136122703552,-0.040283203125
9.885,0.9265136122703552,0
9.91,0.8056640625,-0.08056640625
9.938,0.8862304091453552,-0.08056640625
9.969,0.8459472060203552,-0.08056640625
9.991,0.8862304091453552,-0.04028332233428955
10.019,0.9265136122703552,-0.08056640625
10.044,0.8862304091453552,0.040283203125
10.071,0.9667968153953552,-0.12084972858428955
10.098,0.8862304091453552,0
10.125,0.765380859375,-0.08056640625
10.151,0.765380859375,0.040283203125
10.178,0.8862304091453552,-0.08056640625
10.204,0.8459472060203552,-0.08056640625
10.235,0.8056640625,-0.04028332233428955
10.258,0.8862304091453552,-0.12084972858428955
10.285,0.9265136122703552,0
10.311,1.04736328125,-0.04028332233428955
10.344,0.8459472060203552,-0.04028332233428955
10.371,0.8459472060203552,-0.12084972858428955
10.397,0.8459472060203552,-0.08056640625
10.424,0.8862304091453552,-0.04028332233428955
10.45,0.8459472060203552,0
10.476,0.9265136122703552,-0.04028332233428955
10.503,0.8862304091453552,0
10.529,0.8056640625,0
10.558,0.9265136122703552,-0.1611328125
10.584,0.9265136122703552,0.040283203125
10.61,0.9265136122703552,-0.04028332233428955
10.638,0.845947265625,-0.08056640625
10.67,0.8862304091453552,-0.12084972858428955
10.691,0.9265136122703552,0
10.719,0.8862304091453552,-0.12084972858428955
10.744,0.9265136122703552,0
10.771,1.007080078125,-0.08056640625
10.798,0.8862304091453552,0.040283203125
10.825,0.9667968153953552,-0.04028332233428955
10.851,0.8862304091453552,0
10.877,0.9667968153953552,-0.24169933795928955
10.904,0.9667968153953552,-0.04028332233428955
10.937,0.9265136122703552,-0.04028332233428955
10.956,0.8862304091453552,-0.04028332233428955
10.983,0.9265136122703552,0
11.01,0.9265136122703552,0
11.036,0.8862304091453552,0.040283203125
11.069,0.8459472060203552,-0.201416015625
11.09,0.8862304091453552,-0.08056640625
11.121,0.8862304091453552,-0.12084972858428955
11.144,0.9265136122703552,0
11.171,0.8459472060203552,0
11.197,0.8862304091453552,-0.04028332233428955
11.226,0.8862304091453552,-0.04028332233428955
11.251,0.9265136122703552,0.040283203125
11.283,0.8056640625,0
11.304,1.0876463651657104,-0.12084972858428955
11.334,0.9265136122703552,-0.04028332233428955
11.358,0.9265136122703552,0
11.387,0.845947265625,-0.08056640625
11.412,0.8862304091453552,0
11.439,0.72509765625,-0.08056652545928955
11.469,0.9265136122703552,-0.08056640625
11.491,0.8056640625,-0.08056640625
11.519,0.8862304091453552,-0.04028332233428955
11.544,0.9265136122703552,-0.120849609375
11.571,0.9265136122703552,-0.040283203125
11.597,0.765380859375,0
11.623,0.845947265625,-0.04028332233428955
11.65,0.8862304091453552,-0.04028332233428955
11.677,0.8459472060203552,-0.08056652545928955
11.703,1.007080078125,-0.12084972858428955
11.73,0.9265136122703552,-0.20141613483428955
11.757,0.765380859375,-0.1611328125
11.784,1.007080078125,-0.12084972858428955
11.81,0.72509765625,-0.04028332233428955
11.837,0.8862304091453552,0
11.87,0.8862304091453552,0
11.89,1.007080078125,0.040283203125
11.919,0.8862304091453552,-0.040283203125
11.943,0.8056640625,-0.12084972858428955
11.97,0.9265136122703552,-0.040283203125
11.997,0.8862304091453552,-0.040283203125
12.023,0.8862304091453552,-0.04028332233428955
12.05,0.8862304091453552,0
12.077,0.9667968153953552,-0.040283203125
12.104,0.8862304091453552,-0.12084972858428955
12.134,0.9265136122703552,0.08056640625
12.158,1.007080078125,0.040283203125
12.185,0.8459472060203552,-0.08056652545928955
12.212,0.9265136122703552,-0.08056652545928955
