time,odrive0.axis0.motor.current_meas_phB,odrive0.axis0.motor.current_meas_phC
554.333,0.44311511516571045,0.48339831829071045
554.359,0.56396484375,0.5236815214157104
554.385,0.5639647245407104,0.5236815214157104
554.412,0.4833984375,0.5236815214157104
554.445,0.44311511516571045,0.5236815214157104
554.466,0.44311511516571045,0.48339831829071045
554.499,0.523681640625,0.6042479872703552
554.52,0.48339831829071045,0.6042479872703552
554.548,0.44311511516571045,0.48339831829071045
554.574,0.523681640625,0.5639647841453552
554.601,0.523681640625,0.6445311307907104
554.629,0.362548828125,0.6042479872703552
554.655,0.40283191204071045,0.5236815214157104
554.686,0.523681640625,0.44311511516571045
554.709,0.48339831829071045,0.5639647841453552
554.736,0.44311511516571045,0.48339831829071045
554.762,0.5639647245407104,0.5236815214157104
554.804,0.523681640625,0.5236815810203552
554.818,0.523681640625,0.6042479872703552
554.845,0.48339831829071045,0.6042479872703552
554.873,0.48339831829071045,0.6042479872703552
554.899,0.40283191204071045,0.7250975370407104
554.929,0.48339831829071045,0.48339831829071045
554.953,0.48339831829071045,0.6042479872703552
554.979,0.24169921875,0.5639647841453552
555.006,0.44311511516571045,0.5639647841453552
555.033,0.44311511516571045,0.5639647841453552
555.059,0.6445311307907104,0.5236815214157104
555.086,0.48339831829071045,0.48339831829071045
555.113,0.44311511516571045,0.5236815214157104
555.145,0.523681640625,0.5236815810203552
555.166,0.523681640625,0.40283191204071045
555.195,0.44311511516571045,0.44311511516571045
555.22,0.523681640625,0.3625487685203552
555.252,0.48339831829071045,0.6042479872703552
555.28,0.523681640625,0.48339831829071045
555.301,0.48339831829071045,0.48339831829071045
555.328,0.523681640625,0.6042479872703552
555.354,0.362548828125,0.2819823622703552
555.382,0.5639647245407104,0.5236815214157104
555.408,0.48339831829071045,0.5236815214157104
555.435,0.48339831829071045,0.6445311307907104
555.462,0.5639647245407104,0.48339831829071045
555.494,0.56396484375,0.6848143339157104
555.518,0.4833984375,0.5236815214157104
555.545,0.5236815214157104,0.44311511516571045
555.572,0.48339831829071045,0.48339831829071045
555.599,0.48339831829071045,0.5639647841453552
555.629,0.5639647245407104,0.6042479872703552
555.653,0.5639647245407104,0.6042479872703552
555.681,0.44311511516571045,0.5236815214157104
555.706,0.5639647245407104,0.5639647841453552
555.734,0.44311511516571045,0.40283191204071045
555.761,0.44311511516571045,0.48339831829071045
555.795,0.6445311307907104,0.5236815214157104
555.814,0.44311511516571045,0.48339831829071045
555.845,0.44311511516571045,0.48339831829071045
555.868,0.6445311307907104,0.5236815214157104
555.895,0.523681640625,0.6042479872703552
555.922,0.523681640625,0.5639647841453552
555.95,0.48339831829071045,0.48339831829071045
555.979,0.44311511516571045,0.40283191204071045
556.002,0.44311511516571045,0.6042481064796448
556.03,0.523681640625,0.6445311307907104
556.056,0.44311511516571045,0.5639647841453552
556.083,0.44311511516571045,0.5236815214157104
556.109,0.44311511516571045,0.48339831829071045
556.136,0.44311511516571045,0.6848143339157104
556.162,0.523681640625,0.5639647841453552
556.196,0.44311511516571045,0.7250975370407104
556.216,0.44311511516571045,0.6042479872703552
556.247,0.523681640625,0.5639647841453552
556.27,0.44311511516571045,0.5236815214157104
556.297,0.604248046875,0.6445311307907104
556.33,0.44311511516571045,0.5236815214157104
556.35,0.48339831829071045,0.36254870891571045
556.383,0.523681640625,0.44311511516571045
556.404,0.523681640625,0.6848143339157104
556.432,0.44311511516571045,0.48339831829071045
556.458,0.40283191204071045,0.6042479872703552
556.485,0.44311511516571045,0.48339831829071045
556.513,0.44311511516571045,0.5236815214157104
556.545,0.48339831829071045,0.3625487685203552
556.567,0.40283191204071045,0.5236815214157104
556.595,0.44311511516571045,0.48339831829071045
556.621,0.44311511516571045,0.6445311307907104
556.648,0.48339831829071045,0.5639647841453552
556.679,0.44311511516571045,0.6042479872703552
556.702,0.40283191204071045,0.5236815214157104
